title,main_category_manual,title_norm
"Quốc-văn giáo-khoa thu ̛... Lóp̛ so ̛-đẳng Trần-Trọng-Kim... Nguyễn-Văn-Ngọc... Ðặng-Ðình-Phúc và... Ðổ-Thận...","Giáo dục - Giáo trình","quoc van giao khoa thu lop so dang tran trong kim nguyen van ngoc dang dinh phuc va do than"
"RISS","Khoa học xã hội","riss"
"Séng iŏ̤ cṳ̌ing sṳ́","Văn học - Thơ - Tản văn","seng io cuing su"
"Sʾư Ký Đại Nam Việt Quốc Triều","Lịch sử","s u ky dai nam viet quoc trieu"
"Ta Thật Không Muốn Trọng Sinh A","Xuyên không - Trọng sinh","ta that khong muon trong sinh a"
"Thế giíơ 5000 năm","Lịch sử","the gio 5000 nam"
"Thế-gi̛ói-quan-Phật-Giáo","Tôn giáo - Tâm linh","the gioi quan phat giao"
"Tiếng Nhật cơ sở : Dùng cho sinh viên trường đại học Ngoại ngữ","Giáo dục - Giáo trình","tieng nhat co so dung cho sinh vien truong dai hoc ngoai ngu"
"Trên đường biên của lí luận văn học","Văn học - Thơ - Tản văn","tren duong bien cua li luan van hoc"
"Trần bồ: comédie annamite, transcr. par Phan Dú'c Hòa, tr. et annotée par A. Landes","Văn học - Thơ - Tản văn","tran bo comedie annamite transcr par phan du c hoa tr et annotee par a landes"
"Tớtư duy như một nhà khoa học","Kỹ năng sống - Phát triển bản thân","totu duy nhu mot nha khoa hoc"
"Việt-nam tiểu-học tùng thu ̛. Toán-Pháp giáo-khoa thu ̛. Lóp̛-so ̛-đẳng... Trầ-trọng-Kim,... Nguyễn-văn-Ngọc,... Ðặng-đình-Phúc và,... Ðõ̂-Thận, soạn... [4e édition.].","Giáo dục - Giáo trình","viet nam tieu hoc tung thu toan phap giao khoa thu lop so dang tra trong kim nguyen van ngoc dang dinh phuc va do than soan 4e edition"
"Việt-nam tiểu-học tùng-thu ̛... Luân-lý giáo khoa thu ̛. Lóp̛ dụ ̛-bị... Trần-trọng-Kim,... Nguyễn-văn-Ngọc, Ðặng-đình-Phúc và... Ðõ̂-Thận soạn. [4e édition.].","Giáo dục - Giáo trình","viet nam tieu hoc tung thu luan ly giao khoa thu lop du bi tran trong kim nguyen van ngoc dang dinh phuc va do than soan 4e edition"
"Vuơn̛g khăn đẩm máu, trinh thám tiẻu thuyết","Trinh thám - Pháp y","vuong khan dam mau trinh tham tieu thuyet"
"__ch C™ng K_ çn - T_ BíNH çM S_","Văn học - Thơ - Tản văn","ch c ng k cn t binh cm s"
"Ứng dụng công nghệ thông tin trong đổi mới công tác kiểm tra đánh giá kết quả học tập học phần Tin học đại cương của sinh viên bậc cao đẳng ngành Kế toán tại trường Cao đẳng công nghiệp dệt may thời trang Hà Nội","Công nghệ - Kỹ thuật","ung dung cong nghe thong tin trong doi moi cong tac kiem tra danh gia ket qua hoc tap hoc phan tin hoc dai cuong cua sinh vien bac cao dang nganh ke toan tai truong cao dang cong nghiep det may thoi trang ha noi"
"10 Bí Mật Khởi Nghiệp Bạn Cần Biết Trước Tuổi 30","Kinh doanh - Kinh tế","10 bi mat khoi nghiep ban can biet truoc tuoi 30"
"10 Vấn đề quan trọng trong kỹ năng giao tiếp","Kỹ năng sống - Phát triển bản thân","10 van de quan trong trong ky nang giao tiep"
"10 điều khác biệt nhất giữa kẻ giàu và người nghèo","Kỹ năng sống - Phát triển bản thân","10 dieu khac biet nhat giua ke giau va nguoi ngheo"
"100 Cases in Radiology","Khoa học tự nhiên","100 cases in radiology"
"100 năm nghiên cứu và đào tạo các ngành khoa học xã hội và nhân văn ở Việt Nam","Khoa học xã hội","100 nam nghien cuu va dao tao cac nganh khoa hoc xa hoi va nhan van o viet nam"
"101 vẻ đẹp văn chương Việt Nam &amp; thé̂ giới","Văn học - Thơ - Tản văn","101 ve dep van chuong viet nam the gioi"
"21 Nguyên Tắc Vàng Của Nghệ Thuật Lãnh Đạo","Kỹ năng sống - Phát triển bản thân","21 nguyen tac vang cua nghe thuat lanh dao"
"21 Rituals to Change Your Life","Kỹ năng sống - Phát triển bản thân","21 rituals to change your life"
"30 năm xây dựng và phát triẻ̂n sở khoa học và công nghệ tỉnh Đồng Nai 1978-2008","Công nghệ - Kỹ thuật","30 nam xay dung va phat trien so khoa hoc va cong nghe tinh dong nai 1978 2008"
"45 năm khoa văn học, 1956-2001","Văn học - Thơ - Tản văn","45 nam khoa van hoc 1956 2001"
"5 Ngôn Ngữ Tình Yêu Dành Cho Bạn Trẻ","Ngôn tình - Lãng mạn","5 ngon ngu tinh yeu danh cho ban tre"
"80 năm truyền thống vẻ vang (1930 - 2010)","Lịch sử","80 nam truyen thong ve vang 1930 2010"
"99 Marketing Mistakes","Kinh doanh - Kinh tế","99 marketing mistakes"
"A History of Magic and Experimental Science: The first thirteen centuries of our era","Khoa học tự nhiên","a history of magic and experimental science the first thirteen centuries of our era"
"ABU Journal of Marketing Management","Kinh doanh - Kinh tế","abu journal of marketing management"
"Advanced Marketing Research","Kinh doanh - Kinh tế","advanced marketing research"
"Advances in Data Analytics for Influencer Marketing: An Interdisciplinary Approach","Kinh doanh - Kinh tế","advances in data analytics for influencer marketing an interdisciplinary approach"
"Agricultural Marketing","Kinh doanh - Kinh tế","agricultural marketing"
"Ai vào địa ngục","Văn học - Thơ - Tản văn","ai vao dia nguc"
"Alabama Business","Kinh doanh - Kinh tế","alabama business"
"Ambiguity of Identity","Tâm lý học","ambiguity of identity"
"Analysis for Strategic Marketing","Kinh doanh - Kinh tế","analysis for strategic marketing"
"Anh Là Ai, Tôi Là Ai","Kỹ năng sống - Phát triển bản thân","anh la ai toi la ai"
"Anh Đức, về tác gia và tác phẩm","Văn học - Thơ - Tản văn","anh duc ve tac gia va tac pham"
"Annual Report of the Minister of Agriculture and Food","Kinh doanh - Kinh tế","annual report of the minister of agriculture and food"
"Association of Vietnamese Insurers","Kinh doanh - Kinh tế","association of vietnamese insurers"
"Audience","Kinh doanh - Kinh tế","audience"
"Australian National Bibliography","Khoa học xã hội","australian national bibliography"
"Beginner's Vietnamese","Giáo dục - Giáo trình","beginner s vietnamese"
"Beiträge zur allgemeinen und vergleichenden Archäologie","Lịch sử","beitrage zur allgemeinen und vergleichenden archaologie"
"Bibliographic Guide to Government Publications 2001","Pháp luật - Chính trị","bibliographic guide to government publications 2001"
"Binh Dinh, new image in century XXI","Lịch sử","binh dinh new image in century xxi"
"Biên tập các loại sách chuyên ngành","Khoa học xã hội","bien tap cac loai sach chuyen nganh"
"Biến đổi văn hóa đô thị Việt Nam hiện nay","Khoa học xã hội","bien doi van hoa do thi viet nam hien nay"
"Biết rộng để hiểu sâu","Kỹ năng sống - Phát triển bản thân","biet rong de hieu sau"
"Buddhist Studies Review","Tôn giáo - Tâm linh","buddhist studies review"
"Bách khoa thư Hà Nội: Kinh té̂","Kinh doanh - Kinh tế","bach khoa thu ha noi kinh te"
"Bách khoa tôn giáo Đông Tây","Tôn giáo - Tâm linh","bach khoa ton giao dong tay"
"Bình luận mỹ thuật","Văn học - Thơ - Tản văn","binh luan my thuat"
"Bình và chú giải một trăm bài thơ Đường hay nhất","Văn học - Thơ - Tản văn","binh va chu giai mot tram bai thơ duong hay nhat"
"Bí Quyết Của Người Chiến Thắng","Kỹ năng sống - Phát triển bản thân","bi quyet cua nguoi chien thang"
"Bí mật gia đình họ Tống","Lịch sử","bi mat gia dinh ho tong"
"Bút xưa","Văn học - Thơ - Tản văn","but xua"
"BẠN MUỐN ĐƯỢC NHỚ ĐẾN VÌ ĐIỀU GÌ","Kỹ năng sống - Phát triển bản thân","ban muon duoc nho den vi dieu gi"
"Bản lĩnh văn hóa","Khoa học xã hội","ban linh van hoa"
"Bản sắc văn hóa lẽ̂ hội","Khoa học xã hội","ban sac van hoa le hoi"
"Bộ ba quái hiệp","Văn học - Thơ - Tản văn","bo ba quai hiep"
"CHỌN ĐÚNG HƯỚNG ĐI","Kỹ năng sống - Phát triển bản thân","chon dung huong di"
"ChatGPT và Nghịch Lý Tư Duy","Công nghệ - Kỹ thuật","chatgpt va nghich ly tu duy"
"Children with Developmental Disabilities","Tâm lý học","children with developmental disabilities"
"Children's Ideas in Science","Khoa học tự nhiên","children s ideas in science"
"Chinese Pediatric Massage Therapy","Khoa học tự nhiên","chinese pediatric massage therapy"
"Chinh Phục Phái Đẹp Ở Bất Kỳ Đâu - Bí Mật Của Sự Quyến Rũ","Kỹ năng sống - Phát triển bản thân","chinh phuc phai dep o bat ky dau bi mat cua su quyen ru"
"Chié̂n lước phát triẻ̂n ngành điện","Kinh doanh - Kinh tế","chien luoc phat trien nganh dien"
"Church Folklore","Tôn giáo - Tâm linh","church folklore"
"Chuyện Tình Ngắn Ngủi","Ngôn tình - Lãng mạn","chuyen tinh ngan ngui"
"Chuyện giải buò̂n","Văn học - Thơ - Tản văn","chuyen giai buon"
"Chuyện giải buồn","Văn học - Thơ - Tản văn","chuyen giai buon"
"Chân dung Nguyễn-Du","Văn học - Thơ - Tản văn","chan dung nguyen du"
"Chân trời lam ngọc","Văn học - Thơ - Tản văn","chan troi lam ngoc"
"Chính sách dân tộc trong những năm đổi mới thành tựu cùng những vấn đề đặt ra","Khoa học xã hội","chinh sach dan toc trong nhung nam doi moi thanh tuu cung nhung van de dat ra"
"Chính tả tiếng Việt","Giáo dục - Giáo trình","chinh ta tieng viet"
"Chương trình đào tạo phát triển cơ sở hạ tầng nông thôn","Kinh doanh - Kinh tế","chuong trinh dao tao phat trien co so ha tang nong thon"
"Chạy trốn và mất tích","Trinh thám - Pháp y","chay tron va mat tich"
"Chặng đừơng nóng bỏng","Văn học - Thơ - Tản văn","chang duong nong bong"
"Coaching Đột Phá: Chìa Khóa Phát Triển Bản Thân và Sự Nghiệp","Kỹ năng sống - Phát triển bản thân","coaching dot pha chia khoa phat trien ban than va su nghiep"
"Coding 2 Lập trình với STEM JUNIOR","Công nghệ - Kỹ thuật","coding 2 lap trinh voi stem junior"
"Communicating Science","Khoa học tự nhiên","communicating science"
"Con 'Cai' điện thoại, cha mẹ đồng hành","Kỹ năng sống - Phát triển bản thân","con cai dien thoai cha me dong hanh"
"Con Sẽ Làm Được","Kỹ năng sống - Phát triển bản thân","con se lam duoc"
"Con người Việt Nam với triết học Đông Tây","Triết học","con nguoi viet nam voi triet hoc dong tay"
"Con ngựa Mãn Châu","Văn học - Thơ - Tản văn","con ngua man chau"
"Con só̂ &amp; sự kiện","Lịch sử","con so su kien"
"Constructing Lived Experiences","Khoa học xã hội","constructing lived experiences"
"Cultures, Ideologies, and the Dictionary","Khoa học xã hội","cultures ideologies and the dictionary"
"Cuộc chơi khởi nghiệp 2","Kinh doanh - Kinh tế","cuoc choi khoi nghiep 2"
"Các bài ti¿u lu¿n v¿ Ph¿t giáo c¿a L¿ Th¿n Tr¿n Tr¿ng Kim","Tôn giáo - Tâm linh","cac bai tieu luan ve phat giao cua le than tran trong kim"
"Các bài ti¿u lu¿n v¿ Ph¿t giáo c¿a Tr¿n Tr¿ng Kim","Tôn giáo - Tâm linh","cac bai tieu luan ve phat giao cua tran trong kim"
"Các cơ quan và tổ chức văn hóa Thành phố Hồ Chí Minh","Khoa học xã hội","cac co quan va to chuc van hoa thanh pho ho chi minh"
"Các nhà văn nói về văn","Văn học - Thơ - Tản văn","cac nha van noi ve van"
"Các tác phẩm đạt giải cuộc vận động sáng tác văn học về giao thông vận tải","Văn học - Thơ - Tản văn","cac tac pham dat giai cuoc van dong sang tac van hoc ve giao thong van tai"
"Các vị đại sư tái sinh Tây Tạng","Tôn giáo - Tâm linh","cac vi dai su tai sinh tay tang"
"Cách Rèn Luyện Tâm Trí Để Vượt Qua Khó Khăn và Thất Bại","Kỹ năng sống - Phát triển bản thân","cach ren luyen tam tri de vuot qua kho khan va that bai"
"Câu xá luận cương yé̂u","Văn học - Thơ - Tản văn","cau xa luan cuong yeu"
"Có một Việt Nam như thé̂","Văn học - Thơ - Tản văn","co mot viet nam nhu the"
"Công Nghệ Âm Thanh Trong Tương Lai - Mở Rộng Ý Thức Và Tiềm Năng Mới","Công nghệ - Kỹ thuật","cong nghe am thanh trong tuong lai mo rong y thuc va tiem nang moi"
"Công nghệ dạy vǎn","Giáo dục - Giáo trình","cong nghe day van"
"Cõi Ch¿ Cõi Ng¿¿i (T¿p 1)","Văn học - Thơ - Tản văn","coi che coi nguoi tap 1"
"CẨM NANG STARTUP DỊCH VỤ GIẶT LÀ &amp; VỆ SINH ĐÔ THỊ - Bí Quyết Mở Chuỗi Mini Hiệu Quả","Kinh doanh - Kinh tế","cam nang startup dich vu giat la ve sinh do thi bi quyet mo chuoi mini hieu qua"
"CẨM NANG STARTUP TIỆM NAIL","Kinh doanh - Kinh tế","cam nang startup tiem nail"
"Cẩm nang doanh nghiệp Việt Nam","Kinh doanh - Kinh tế","cam nang doanh nghiep viet nam"
"Cẩm nang hướng dẫn trẻ xử lý tình huống khi gặp nạn","Kỹ năng sống - Phát triển bản thân","cam nang huong dan tre xu ly tinh huong khi gap nan"
"Cụm từ và câu tiếng Anh phim Cảnh sát vũ trụ","Giáo dục - Giáo trình","cum tu va cau tieng anh phim canh sat vu tru"
"DIGITAL MARKETING","Kinh doanh - Kinh tế","digital marketing"
"Danh mục các công trình nghiên cứu khoa học","Khoa học tự nhiên","danh muc cac cong trinh nghien cuu khoa hoc"
"Di sản văn hoá","Khoa học xã hội","di san van hoa"
"Di sản văn hoá con người và môi trường sinh thái nhân văn vùng lòng hồ thủy điện Tuyên Quang","Khoa học xã hội","di san van hoa con nguoi va moi truong sinh thai nhan van vung long ho thuy dien tuyen quang"
"Dialogues Concerning Two New Sciences","Khoa học tự nhiên","dialogues concerning two new sciences"
"Dictiomnnaire élémentaire sino-viêtnamien","Giáo dục - Giáo trình","dictiomnnaire elementaire sino vietnamien"
"Dictionnaire Annamite-Française","Giáo dục - Giáo trình","dictionnaire annamite francaise"
"Dictionnaire Général Français-Viêtnamien","Giáo dục - Giáo trình","dictionnaire general francais vietnamien"
"Dictionnaire français-annamite","Giáo dục - Giáo trình","dictionnaire francais annamite"
"Dictionnaire élémentaire annamite-français","Giáo dục - Giáo trình","dictionnaire elementaire annamite francais"
"Digital Transformation - Chuyển Đổi Số","Công nghệ - Kỹ thuật","digital transformation chuyen doi so"
"Doanh nghiệp tinh gọn 2","Kinh doanh - Kinh tế","doanh nghiep tinh gon 2"
"Duyên nợ văn chương","Văn học - Thơ - Tản văn","duyen no van chuong"
"Dòng chảy văn hóa Việt Nam","Khoa học xã hội","dong chay van hoa viet nam"
"Dông du'o'ng ngaỳ xu'a và ngaỳ nay","Lịch sử","dong duong ngay xua va ngay nay"
"Dương Thị Xuân Quý","Văn học - Thơ - Tản văn","duong thi xuan quy"
"Dưỡng sinh tâm thể trước Công luận","Khoa học xã hội","duong sinh tam the truoc cong luan"
"Economic potentials of Vietnam on the threshold of the years 2000","Kinh doanh - Kinh tế","economic potentials of vietnam on the threshold of the years 2000"
"Economic potentials of the Western plateau and the central coast","Kinh doanh - Kinh tế","economic potentials of the western plateau and the central coast"
"English Vietnamese Conversations: 1200 Mẫu Câu Tiếng Anh Thông Dụng Trong Giao Tiếp","Giáo dục - Giáo trình","english vietnamese conversations 1200 mau cau tieng anh thong dung trong giao tiep"
"English-Vietnamese Insurance Economic Dictionary of Terms","Kinh doanh - Kinh tế","english vietnamese insurance economic dictionary of terms"
"English-Vietnamese international trade dictionary of terms","Kinh doanh - Kinh tế","english vietnamese international trade dictionary of terms"
"Environmental Marketing","Kinh doanh - Kinh tế","environmental marketing"
"Essai d'histoire d'Annam","Lịch sử","essai d histoire d annam"
"Experiment Station Bulletin - University of Idaho, Agricultural Experiment Station","Kinh doanh - Kinh tế","experiment station bulletin university of idaho agricultural experiment station"
"Explanations for the Decline in Child Sexual Abuse Cases","Tâm lý học","explanations for the decline in child sexual abuse cases"
"Exponential Marketing","Kinh doanh - Kinh tế","exponential marketing"
"FABRES BK OF INSECTS RETOLD FR","Thiếu nhi","fabres bk of insects retold fr"
"Familiar Lectures on Scientific Subjects","Khoa học tự nhiên","familiar lectures on scientific subjects"
"General Paediatric Nutrition and Dietetics","Khoa học tự nhiên","general paediatric nutrition and dietetics"
"Gia đình trong giáo dục sức khỏe sinh sản vị thành niên","Khoa học xã hội","gia dinh trong giao duc suc khoe sinh san vi thanh nien"
"Gia đình và những vấn đề của gia đình hiện đại","Khoa học xã hội","gia dinh va nhung van de cua gia dinh hien dai"
"Giai cá̂p công nhân và công đoàn Việt Nam trong công cuộc đỏ̂i mới đá̂t nước","Kinh doanh - Kinh tế","giai cap cong nhan va cong doan viet nam trong cong cuoc doi moi dat nuoc"
